speed,period,warning,pair
49.00,1.00,2.00,12.00
49.00,1.00,2.00,12.00
50.00,1.00,2.00,12.00
50.00,1.00,2.00,12.00
50.00,1.00,2.00,12.00
51.00,1.00,2.00,12.00
52.00,1.00,2.00,12.00
53.00,1.00,2.00,12.00
53.00,1.00,2.00,12.00
54.00,1.00,2.00,12.00
32.00,2.00,2.00,12.00
33.00,2.00,2.00,12.00
35.00,2.00,2.00,12.00
36.00,2.00,2.00,12.00
36.00,2.00,2.00,12.00
36.00,2.00,2.00,12.00
36.00,2.00,2.00,12.00
36.00,2.00,2.00,12.00
37.00,2.00,2.00,12.00
37.00,2.00,2.00,12.00
37.00,2.00,2.00,12.00
37.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
38.00,2.00,2.00,12.00
39.00,2.00,2.00,12.00
39.00,2.00,2.00,12.00
39.00,2.00,2.00,12.00
39.00,2.00,2.00,12.00
39.00,2.00,2.00,12.00
39.00,2.00,2.00,12.00
40.00,2.00,2.00,12.00
40.00,2.00,2.00,12.00
40.00,2.00,2.00,12.00
41.00,2.00,2.00,12.00
41.00,2.00,2.00,12.00
41.00,2.00,2.00,12.00
41.00,2.00,2.00,12.00
41.00,2.00,2.00,12.00
41.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
42.00,2.00,2.00,12.00
43.00,2.00,2.00,12.00
43.00,2.00,2.00,12.00
43.00,2.00,2.00,12.00
43.00,2.00,2.00,12.00
43.00,2.00,2.00,12.00
44.00,2.00,2.00,12.00
44.00,2.00,2.00,12.00
44.00,2.00,2.00,12.00
44.00,2.00,2.00,12.00
45.00,2.00,2.00,12.00
45.00,2.00,2.00,12.00
45.00,2.00,2.00,12.00
45.00,2.00,2.00,12.00
45.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
46.00,2.00,2.00,12.00
47.00,2.00,2.00,12.00
47.00,2.00,2.00,12.00
47.00,2.00,2.00,12.00
47.00,2.00,2.00,12.00
47.00,2.00,2.00,12.00
47.00,2.00,2.00,12.00
48.00,2.00,2.00,12.00
48.00,2.00,2.00,12.00
48.00,2.00,2.00,12.00
48.00,2.00,2.00,12.00
48.00,2.00,2.00,12.00
48.00,2.00,2.00,12.00
48.00,2.00,2.00,12.00
49.00,2.00,2.00,12.00
49.00,2.00,2.00,12.00
49.00,2.00,2.00,12.00
50.00,2.00,2.00,12.00
50.00,2.00,2.00,12.00
50.00,2.00,2.00,12.00
50.00,2.00,2.00,12.00
51.00,2.00,2.00,12.00
51.00,2.00,2.00,12.00
52.00,2.00,2.00,12.00
53.00,2.00,2.00,12.00
54.00,2.00,2.00,12.00
55.00,2.00,2.00,12.00
56.00,2.00,2.00,12.00
57.00,2.00,2.00,12.00
30.00,1.00,1.00,14.00
30.00,1.00,1.00,14.00
31.00,1.00,1.00,14.00
31.00,1.00,1.00,14.00
31.00,1.00,1.00,14.00
32.00,1.00,1.00,14.00
32.00,1.00,1.00,14.00
32.00,1.00,1.00,14.00
32.00,1.00,1.00,14.00
33.00,1.00,1.00,14.00
33.00,1.00,1.00,14.00
33.00,1.00,1.00,14.00
34.00,1.00,1.00,14.00
34.00,1.00,1.00,14.00
34.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
35.00,1.00,1.00,14.00
36.00,1.00,1.00,14.00
36.00,1.00,1.00,14.00
36.00,1.00,1.00,14.00
36.00,1.00,1.00,14.00
36.00,1.00,1.00,14.00
36.00,1.00,1.00,14.00
36.00,1.00,1.00,14.00
37.00,1.00,1.00,14.00
37.00,1.00,1.00,14.00
37.00,1.00,1.00,14.00
37.00,1.00,1.00,14.00
37.00,1.00,1.00,14.00
37.00,1.00,1.00,14.00
37.00,1.00,1.00,14.00
38.00,1.00,1.00,14.00
38.00,1.00,1.00,14.00
38.00,1.00,1.00,14.00
38.00,1.00,1.00,14.00
38.00,1.00,1.00,14.00
38.00,1.00,1.00,14.00
38.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
39.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
40.00,1.00,1.00,14.00
41.00,1.00,1.00,14.00
41.00,1.00,1.00,14.00
41.00,1.00,1.00,14.00
41.00,1.00,1.00,14.00
42.00,1.00,1.00,14.00
42.00,1.00,1.00,14.00
42.00,1.00,1.00,14.00
42.00,1.00,1.00,14.00
43.00,1.00,1.00,14.00
43.00,1.00,1.00,14.00
43.00,1.00,1.00,14.00
43.00,1.00,1.00,14.00
43.00,1.00,1.00,14.00
43.00,1.00,1.00,14.00
44.00,1.00,1.00,14.00
44.00,1.00,1.00,14.00
44.00,1.00,1.00,14.00
45.00,1.00,1.00,14.00
45.00,1.00,1.00,14.00
45.00,1.00,1.00,14.00
46.00,1.00,1.00,14.00
46.00,1.00,1.00,14.00
47.00,1.00,1.00,14.00
47.00,1.00,1.00,14.00
48.00,1.00,1.00,14.00
48.00,1.00,1.00,14.00
49.00,1.00,1.00,14.00
49.00,1.00,1.00,14.00
51.00,1.00,1.00,14.00
51.00,1.00,1.00,14.00
52.00,1.00,1.00,14.00
53.00,1.00,1.00,14.00
53.00,1.00,1.00,14.00
27.00,1.00,1.00,13.00
30.00,1.00,1.00,13.00
30.00,1.00,1.00,13.00
30.00,1.00,1.00,13.00
31.00,1.00,1.00,13.00
31.00,1.00,1.00,13.00
31.00,1.00,1.00,13.00
31.00,1.00,1.00,13.00
31.00,1.00,1.00,13.00
32.00,1.00,1.00,13.00
32.00,1.00,1.00,13.00
32.00,1.00,1.00,13.00
33.00,1.00,1.00,13.00
33.00,1.00,1.00,13.00
33.00,1.00,1.00,13.00
33.00,1.00,1.00,13.00
34.00,1.00,1.00,13.00
34.00,1.00,1.00,13.00
35.00,1.00,1.00,13.00
35.00,1.00,1.00,13.00
35.00,1.00,1.00,13.00
35.00,1.00,1.00,13.00
36.00,1.00,1.00,13.00
36.00,1.00,1.00,13.00
36.00,1.00,1.00,13.00
36.00,1.00,1.00,13.00
36.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
37.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
38.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
39.00,1.00,1.00,13.00
40.00,1.00,1.00,13.00
40.00,1.00,1.00,13.00
40.00,1.00,1.00,13.00
40.00,1.00,1.00,13.00
40.00,1.00,1.00,13.00
40.00,1.00,1.00,13.00
40.00,1.00,1.00,13.00
41.00,1.00,1.00,13.00
41.00,1.00,1.00,13.00
41.00,1.00,1.00,13.00
41.00,1.00,1.00,13.00
42.00,1.00,1.00,13.00
42.00,1.00,1.00,13.00
42.00,1.00,1.00,13.00
42.00,1.00,1.00,13.00
43.00,1.00,1.00,13.00
43.00,1.00,1.00,13.00
43.00,1.00,1.00,13.00
43.00,1.00,1.00,13.00
43.00,1.00,1.00,13.00
43.00,1.00,1.00,13.00
43.00,1.00,1.00,13.00
44.00,1.00,1.00,13.00
44.00,1.00,1.00,13.00
44.00,1.00,1.00,13.00
45.00,1.00,1.00,13.00
45.00,1.00,1.00,13.00
45.00,1.00,1.00,13.00
45.00,1.00,1.00,13.00
46.00,1.00,1.00,13.00
46.00,1.00,1.00,13.00
46.00,1.00,1.00,13.00
46.00,1.00,1.00,13.00
47.00,1.00,1.00,13.00
48.00,1.00,1.00,13.00
49.00,1.00,1.00,13.00
50.00,1.00,1.00,13.00
50.00,1.00,1.00,13.00
52.00,1.00,1.00,13.00
52.00,1.00,1.00,13.00
53.00,1.00,1.00,13.00
54.00,1.00,1.00,13.00
55.00,1.00,1.00,13.00
58.00,1.00,1.00,13.00
31.00,2.00,1.00,13.00
32.00,2.00,1.00,13.00
34.00,2.00,1.00,13.00
34.00,2.00,1.00,13.00
34.00,2.00,1.00,13.00
34.00,2.00,1.00,13.00
36.00,2.00,1.00,13.00
36.00,2.00,1.00,13.00
37.00,2.00,1.00,13.00
37.00,2.00,1.00,13.00
37.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
38.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
39.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
40.00,2.00,1.00,13.00
41.00,2.00,1.00,13.00
41.00,2.00,1.00,13.00
41.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
42.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
43.00,2.00,1.00,13.00
44.00,2.00,1.00,13.00
44.00,2.00,1.00,13.00
44.00,2.00,1.00,13.00
44.00,2.00,1.00,13.00
44.00,2.00,1.00,13.00
44.00,2.00,1.00,13.00
44.00,2.00,1.00,13.00
45.00,2.00,1.00,13.00
45.00,2.00,1.00,13.00
45.00,2.00,1.00,13.00
45.00,2.00,1.00,13.00
45.00,2.00,1.00,13.00
45.00,2.00,1.00,13.00
46.00,2.00,1.00,13.00
46.00,2.00,1.00,13.00
46.00,2.00,1.00,13.00
46.00,2.00,1.00,13.00
46.00,2.00,1.00,13.00
47.00,2.00,1.00,13.00
47.00,2.00,1.00,13.00
47.00,2.00,1.00,13.00
47.00,2.00,1.00,13.00
47.00,2.00,1.00,13.00
48.00,2.00,1.00,13.00
48.00,2.00,1.00,13.00
48.00,2.00,1.00,13.00
49.00,2.00,1.00,13.00
50.00,2.00,1.00,13.00
50.00,2.00,1.00,13.00
50.00,2.00,1.00,13.00
50.00,2.00,1.00,13.00
51.00,2.00,1.00,13.00
51.00,2.00,1.00,13.00
51.00,2.00,1.00,13.00
52.00,2.00,1.00,13.00
54.00,2.00,1.00,13.00
55.00,2.00,1.00,13.00
55.00,2.00,1.00,13.00
56.00,2.00,1.00,13.00
33.00,2.00,1.00,14.00
33.00,2.00,1.00,14.00
34.00,2.00,1.00,14.00
34.00,2.00,1.00,14.00
36.00,2.00,1.00,14.00
36.00,2.00,1.00,14.00
37.00,2.00,1.00,14.00
37.00,2.00,1.00,14.00
37.00,2.00,1.00,14.00
37.00,2.00,1.00,14.00
37.00,2.00,1.00,14.00
37.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
38.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
39.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
40.00,2.00,1.00,14.00
41.00,2.00,1.00,14.00
41.00,2.00,1.00,14.00
41.00,2.00,1.00,14.00
41.00,2.00,1.00,14.00
41.00,2.00,1.00,14.00
42.00,2.00,1.00,14.00
42.00,2.00,1.00,14.00
42.00,2.00,1.00,14.00
42.00,2.00,1.00,14.00
42.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
43.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
44.00,2.00,1.00,14.00
45.00,2.00,1.00,14.00
45.00,2.00,1.00,14.00
45.00,2.00,1.00,14.00
45.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
46.00,2.00,1.00,14.00
47.00,2.00,1.00,14.00
47.00,2.00,1.00,14.00
47.00,2.00,1.00,14.00
47.00,2.00,1.00,14.00
48.00,2.00,1.00,14.00
48.00,2.00,1.00,14.00
49.00,2.00,1.00,14.00
49.00,2.00,1.00,14.00
49.00,2.00,1.00,14.00
49.00,2.00,1.00,14.00
49.00,2.00,1.00,14.00
52.00,2.00,1.00,14.00
52.00,2.00,1.00,14.00
53.00,2.00,1.00,14.00
54.00,2.00,1.00,14.00
59.00,2.00,1.00,14.00
32.00,1.00,2.00,13.00
33.00,1.00,2.00,13.00
33.00,1.00,2.00,13.00
33.00,1.00,2.00,13.00
34.00,1.00,2.00,13.00
35.00,1.00,2.00,13.00
35.00,1.00,2.00,13.00
36.00,1.00,2.00,13.00
37.00,1.00,2.00,13.00
37.00,1.00,2.00,13.00
37.00,1.00,2.00,13.00
37.00,1.00,2.00,13.00
37.00,1.00,2.00,13.00
38.00,1.00,2.00,13.00
38.00,1.00,2.00,13.00
38.00,1.00,2.00,13.00
38.00,1.00,2.00,13.00
38.00,1.00,2.00,13.00
39.00,1.00,2.00,13.00
39.00,1.00,2.00,13.00
39.00,1.00,2.00,13.00
39.00,1.00,2.00,13.00
39.00,1.00,2.00,13.00
39.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
40.00,1.00,2.00,13.00
41.00,1.00,2.00,13.00
41.00,1.00,2.00,13.00
41.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
42.00,1.00,2.00,13.00
43.00,1.00,2.00,13.00
43.00,1.00,2.00,13.00
43.00,1.00,2.00,13.00
44.00,1.00,2.00,13.00
44.00,1.00,2.00,13.00
44.00,1.00,2.00,13.00
44.00,1.00,2.00,13.00
44.00,1.00,2.00,13.00
44.00,1.00,2.00,13.00
44.00,1.00,2.00,13.00
45.00,1.00,2.00,13.00
45.00,1.00,2.00,13.00
45.00,1.00,2.00,13.00
45.00,1.00,2.00,13.00
45.00,1.00,2.00,13.00
46.00,1.00,2.00,13.00
46.00,1.00,2.00,13.00
46.00,1.00,2.00,13.00
46.00,1.00,2.00,13.00
46.00,1.00,2.00,13.00
47.00,1.00,2.00,13.00
47.00,1.00,2.00,13.00
47.00,1.00,2.00,13.00
48.00,1.00,2.00,13.00
48.00,1.00,2.00,13.00
48.00,1.00,2.00,13.00
48.00,1.00,2.00,13.00
48.00,1.00,2.00,13.00
49.00,1.00,2.00,13.00
49.00,1.00,2.00,13.00
49.00,1.00,2.00,13.00
49.00,1.00,2.00,13.00
49.00,1.00,2.00,13.00
50.00,1.00,2.00,13.00
50.00,1.00,2.00,13.00
50.00,1.00,2.00,13.00
51.00,1.00,2.00,13.00
51.00,1.00,2.00,13.00
51.00,1.00,2.00,13.00
51.00,1.00,2.00,13.00
52.00,1.00,2.00,13.00
52.00,1.00,2.00,13.00
53.00,1.00,2.00,13.00
53.00,1.00,2.00,13.00
54.00,1.00,2.00,13.00
54.00,1.00,2.00,13.00
55.00,1.00,2.00,13.00
55.00,1.00,2.00,13.00
55.00,1.00,2.00,13.00
55.00,1.00,2.00,13.00
55.00,1.00,2.00,13.00
56.00,1.00,2.00,13.00
57.00,1.00,2.00,13.00
58.00,1.00,2.00,13.00
59.00,1.00,2.00,13.00
65.00,1.00,2.00,13.00
31.00,1.00,2.00,14.00
34.00,1.00,2.00,14.00
35.00,1.00,2.00,14.00
36.00,1.00,2.00,14.00
37.00,1.00,2.00,14.00
38.00,1.00,2.00,14.00
38.00,1.00,2.00,14.00
39.00,1.00,2.00,14.00
39.00,1.00,2.00,14.00
39.00,1.00,2.00,14.00
39.00,1.00,2.00,14.00
39.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
40.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
41.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
42.00,1.00,2.00,14.00
43.00,1.00,2.00,14.00
43.00,1.00,2.00,14.00
43.00,1.00,2.00,14.00
43.00,1.00,2.00,14.00
43.00,1.00,2.00,14.00
44.00,1.00,2.00,14.00
44.00,1.00,2.00,14.00
44.00,1.00,2.00,14.00
44.00,1.00,2.00,14.00
44.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
45.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
46.00,1.00,2.00,14.00
47.00,1.00,2.00,14.00
47.00,1.00,2.00,14.00
47.00,1.00,2.00,14.00
47.00,1.00,2.00,14.00
47.00,1.00,2.00,14.00
47.00,1.00,2.00,14.00
48.00,1.00,2.00,14.00
48.00,1.00,2.00,14.00
48.00,1.00,2.00,14.00
48.00,1.00,2.00,14.00
48.00,1.00,2.00,14.00
48.00,1.00,2.00,14.00
49.00,1.00,2.00,14.00
49.00,1.00,2.00,14.00
49.00,1.00,2.00,14.00
49.00,1.00,2.00,14.00
50.00,1.00,2.00,14.00
50.00,1.00,2.00,14.00
50.00,1.00,2.00,14.00
50.00,1.00,2.00,14.00
50.00,1.00,2.00,14.00
51.00,1.00,2.00,14.00
51.00,1.00,2.00,14.00
51.00,1.00,2.00,14.00
52.00,1.00,2.00,14.00
52.00,1.00,2.00,14.00
52.00,1.00,2.00,14.00
52.00,1.00,2.00,14.00
54.00,1.00,2.00,14.00
54.00,1.00,2.00,14.00
55.00,1.00,2.00,14.00
63.00,1.00,2.00,14.00
35.00,2.00,2.00,14.00
35.00,2.00,2.00,14.00
37.00,2.00,2.00,14.00
37.00,2.00,2.00,14.00
38.00,2.00,2.00,14.00
38.00,2.00,2.00,14.00
38.00,2.00,2.00,14.00
38.00,2.00,2.00,14.00
38.00,2.00,2.00,14.00
39.00,2.00,2.00,14.00
39.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
40.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
41.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
42.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
43.00,2.00,2.00,14.00
44.00,2.00,2.00,14.00
44.00,2.00,2.00,14.00
44.00,2.00,2.00,14.00
44.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
45.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
46.00,2.00,2.00,14.00
47.00,2.00,2.00,14.00
47.00,2.00,2.00,14.00
47.00,2.00,2.00,14.00
47.00,2.00,2.00,14.00
47.00,2.00,2.00,14.00
48.00,2.00,2.00,14.00
48.00,2.00,2.00,14.00
48.00,2.00,2.00,14.00
48.00,2.00,2.00,14.00
49.00,2.00,2.00,14.00
49.00,2.00,2.00,14.00
49.00,2.00,2.00,14.00
49.00,2.00,2.00,14.00
49.00,2.00,2.00,14.00
49.00,2.00,2.00,14.00
50.00,2.00,2.00,14.00
50.00,2.00,2.00,14.00
50.00,2.00,2.00,14.00
50.00,2.00,2.00,14.00
51.00,2.00,2.00,14.00
52.00,2.00,2.00,14.00
52.00,2.00,2.00,14.00
52.00,2.00,2.00,14.00
53.00,2.00,2.00,14.00
56.00,2.00,2.00,14.00
59.00,2.00,2.00,14.00
60.00,2.00,2.00,14.00
34.00,2.00,2.00,13.00
35.00,2.00,2.00,13.00
36.00,2.00,2.00,13.00
37.00,2.00,2.00,13.00
37.00,2.00,2.00,13.00
38.00,2.00,2.00,13.00
38.00,2.00,2.00,13.00
38.00,2.00,2.00,13.00
38.00,2.00,2.00,13.00
38.00,2.00,2.00,13.00
39.00,2.00,2.00,13.00
40.00,2.00,2.00,13.00
40.00,2.00,2.00,13.00
40.00,2.00,2.00,13.00
41.00,2.00,2.00,13.00
41.00,2.00,2.00,13.00
41.00,2.00,2.00,13.00
41.00,2.00,2.00,13.00
42.00,2.00,2.00,13.00
42.00,2.00,2.00,13.00
42.00,2.00,2.00,13.00
42.00,2.00,2.00,13.00
43.00,2.00,2.00,13.00
43.00,2.00,2.00,13.00
43.00,2.00,2.00,13.00
44.00,2.00,2.00,13.00
44.00,2.00,2.00,13.00
44.00,2.00,2.00,13.00
44.00,2.00,2.00,13.00
44.00,2.00,2.00,13.00
44.00,2.00,2.00,13.00
45.00,2.00,2.00,13.00
45.00,2.00,2.00,13.00
45.00,2.00,2.00,13.00
45.00,2.00,2.00,13.00
46.00,2.00,2.00,13.00
46.00,2.00,2.00,13.00
46.00,2.00,2.00,13.00
47.00,2.00,2.00,13.00
47.00,2.00,2.00,13.00
47.00,2.00,2.00,13.00
48.00,2.00,2.00,13.00
48.00,2.00,2.00,13.00
48.00,2.00,2.00,13.00
48.00,2.00,2.00,13.00
48.00,2.00,2.00,13.00
49.00,2.00,2.00,13.00
49.00,2.00,2.00,13.00
49.00,2.00,2.00,13.00
49.00,2.00,2.00,13.00
50.00,2.00,2.00,13.00
50.00,2.00,2.00,13.00
50.00,2.00,2.00,13.00
50.00,2.00,2.00,13.00
50.00,2.00,2.00,13.00
50.00,2.00,2.00,13.00
51.00,2.00,2.00,13.00
51.00,2.00,2.00,13.00
51.00,2.00,2.00,13.00
51.00,2.00,2.00,13.00
51.00,2.00,2.00,13.00
52.00,2.00,2.00,13.00
52.00,2.00,2.00,13.00
52.00,2.00,2.00,13.00
